id_response;linha_produto;modulo;processo;subprocesso;requisito;resposta;observacao
36106;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Associar Itens Orçamentários aos planos de contas e/ou eventos com controle histórico.;Atende;
36107;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a parametrização dos Gestores Orçamentários responsáveis pela aprovação e gerenciamento de Itens Orçamentários em toda a empresa a partir do cadastro de Centros de Custo.;Atende;
36108;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a parametrização de fórmulas e regras de negócio associadas a cada Item Orçamentário.;Atende;
36109;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Possibilitar a captura de informações em dimensões múltiplas como Conta Contábil Eventos Item Orçamentário Centro de Custo Unidade Orçamentária a partir dos módulos nativos da SOLUÇÃO (especialmente o cronograma de desembolsos dos contratos itens dos contratos fornecedor valor comprometido total e ano corrente período de vigência decorrentes dos Módulos de Contratos e Contas a Pagar).;Atende;
36110;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir no mínimo os seguintes status do orçamento: previsto aprovado pendente de aprovação compromissado e pendente de documentação e/ou informação.;Não Atende;os status mencionados não contemplado no padrão do sistema
36111;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a criação e o armazenamento histórico de vários orçamentos possibilitando a revisão do orçamento a qualquer momento durante o período orçamentário.;Atende;
36112;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir consulta/relatório com informações relativas a Valor Orçado Valor Realizado Valor Compromissado e Saldo remanescente de “Dotação Orçamentária” por “Item Orçamentário e/ou “Gestor Orçamentário” a fim de subsidiar o “Gestor Orçamentário” em situações de Remanejamento.;Atende;
36113;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir consulta/relatórios consolidados/comparativos segmentando por no mínimo Itens Orçamentários por Gestor Orçamentário.;Atende;
36114;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a partir de critérios parametrizáveis a geração de relatórios e gráficos tais como: Realizado versus Orçado Composição de Itens Orçamentários.;Atende;
36115;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a apuração do Realizado versus Orçado por mês ou outro período a definir através de parametrização por Item Orçamentário por Gestor Orçamentário observando a estrutura organizacional da instituição além de permitir agrupamentos e inserção de comentários.;Atende Parcial;Não é possível inserir comentários
36116;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir o relacionamento dos lançamentos contábeis realizados por meio de partida manual com o Plano de Itens Orçamentários.;Atende;
36117;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Controle Orçamentário: Compreende o cálculo do Saldo de Dotação Orçamentária a partir da diferença entre os valores orçados alimentados durante o processo de Planejamento Orçamentário e os valores reservados comprometidos e realizados capturados dos processos de Contas a Pagar e Gerenciamento de Projetos e Contratos. O Saldo de Dotação Orçamentária calculado e atualizado real-time (em tempo real) deverá ser consultado pelos processos de Contas a Pagar e Gerenciamento de Contratos a fim de evitar a realização de investimentos e ou efetivação de despesas sem o antecedente Planejamento Orçamentário ou que não possuam Dotação Orçamentária suficiente em determinado período.;Atende;Possível parametrizar os tipos de saldos para se conseguir o controle do saldo de dotação orçamentária
36118;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir que o Controle Orçamentário seja parametrizável no mínimo por Conta Contábil Item Orçamentário e por Centro de Custo.;Atende;
36119;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir consulta/relatório online do Saldo de Dotação Orçamentária com no mínimo os seguintes filtros: Item Orçamentário Unidade Orçamentária Gestor Orçamentário Conta Contábil Centro de Custo.;Atende;Cubos Gerenciais
36120;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir revisão de orçamento a qualquer momento.;Atende;
36121;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir histórico do orçamento gerando versões das alterações (armazenar essas alterações).;Atende;
36122;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir mudança de status automática: previsto/aprovado/pendente de aprovação/pendente de documentação e/ou informação.;Não Atende;Status não comtemplados no padrão da solução
36123;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir controlar verbas de investimento controlando: orçado realizado compromisso e saldo.;Atende;
36124;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir atualizações monetárias dos insumos orçamentários através de índices financeirosescolhidos.;Atende;
36125;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a parametrização dos limites legais para alteração do orçamento.;Atende;
36126;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Integrar o orçamento (planejamento e execução) com os módulos de contabilidade compras contas a pagar e ativo fixo.;Atende;
36127;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a importação (Orçamento) através de arquivo magnético com layout padrão manualmente e automáticamente (excel outros);Atende;
36128;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Sistema deve permitir o bloqueio do pedido de compra devido falta de orçamento do setor em questão e caso há necessidade de manter a solicitação é efetuado uma contingência do pedido entrando no processo de aprovação de acordo com a parametrização.;Atende;
36129;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O sistema deve permitir a parametrização de verba orçamentária prevista dentro de um determinado período e possibilitar a soma de verbas não utilizadas em determinados meses caso a verba orçamentária seja realizada mensalmente.;Atende;
36130;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O sistema deve permitir a parametrização das entradas em sistema no regime de Competência ou Caixa;Atende;
36131;Analytics by GoodData;GoodData;Controladoria e Contabilidade;Controladoria - Controle;Painel de Indicadores (BI) de Controladoria - Análise Geral: Permite analisar a evolução dos principais indicadores contábeis mensalmente de acordo com o ano selecionado assim como as movimentações contábeis dos centros de custos que compõem o quadro da empresa + Balanço & Balancete D.R.E. e Visão Orçamentária;Atende;Totvs Fast Analitycs
36132;Analytics by GoodData;GoodData;Controladoria e Contabilidade;Controladoria - Controle;Sistema deve possuir integração com software BI;Atende;Integração nativa com a plataforma TOTVS GOODDATA no pacote FAST ANALYTICS.
36133;TOTVS iPaaS;;Controladoria e Contabilidade;Controladoria - Controle;O sistema deve possuir integração nativa API ou Werb Service com VTEX;Atende;Necessário contratação do middleware TOTVS contemplando integração com VTEX
36134;TOTVS Backoffice - Linha Protheus;Inspeção de Entradas;Estoque e Custos;Inbound - Recebimento Entradas;Permitir o cadastramento de informações referentes ao recebimento de mercadorias aceitação da prestação do serviço (data/hora de chegada responsável pelo recebimento registro de ocorrências referentes a inconsistências encontradas no recebimento do material e/ou do serviço) inclusive registro de devolução de mercadorias e não aceitação de prestação de serviços.;Atende;Recebimento padrão módulos Compras ou Estoques + Controle de Qualidade + Controle de Não-Conformidades da Suite de Qualidade + App Meu Checklist
36135;TOTVS Backoffice - Linha Protheus;Controle de Não-Conformidades;Estoque e Custos;Inbound - Recebimento Entradas;Permitir a integração e a parametrização dos dados de Qualidade possibilitando as Inspeções gestão das não-conformidades e atualizando as informações para o processo de avaliação de fornecedores gestão de contratos e compras;Atende;Gestão de Contratos de parceria - módulo Compras + Inspeção de Entradas + Controle de Não Conformidades
36136;TOTVS Backoffice - Linha Protheus;Faturamento;Estoque e Custos;Inbound - Recebimento Entradas;Permitir o processamento de devoluções de materiais quando aplicável com a respectiva emissão de NF.;Atende;
36137;TOTVS Backoffice - Linha Protheus;Controle de Não-Conformidades;Estoque e Custos;Inbound - Recebimento Entradas;Permitir o registro/alteração de ocorrências referentes a Não Conformidades encontradas no recebimento do material /serviço e que a informação seja automaticamente alimentada para o administrador do contrato financeiro.;Atende Parcial;Não alimenta automaticamente o contrato e o Financeiro. (este somente em caso de devoluções)
